ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,additive_terms,additive_terms_lower,additive_terms_upper,yearly,yearly_lower,yearly_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,yhat
2025-09-07,5228.116828573288,4408.135439054344,4847.695300829418,5227.1902037410955,5229.171185759031,-602.8335856225467,-602.8335856225467,-602.8335856225467,-602.8335856225467,-602.8335856225467,-602.8335856225467,0.0,0.0,0.0,4625.283242950742
2025-09-08,5229.076617239862,4339.581184150607,4768.090674634845,5228.145162320426,5230.1356748917,-687.3686979761749,-687.3686979761749,-687.3686979761749,-687.3686979761749,-687.3686979761749,-687.3686979761749,0.0,0.0,0.0,4541.707919263687
2025-09-09,5230.036405906435,4255.997311523331,4687.610620017427,5229.100203413249,5231.1001640243685,-766.188149814679,-766.188149814679,-766.188149814679,-766.188149814679,-766.188149814679,-766.188149814679,0.0,0.0,0.0,4463.848256091756
2025-09-10,5230.996194573007,4189.663222619082,4604.438600541833,5230.05524450607,5232.0646531570355,-837.78651426238,-837.78651426238,-837.78651426238,-837.78651426238,-837.78651426238,-837.78651426238,0.0,0.0,0.0,4393.209680310627
2025-09-11,5231.955983239581,4099.339497715417,4552.188661212504,5231.0102855988935,5233.0331835533525,-900.8083198969479,-900.8083198969479,-900.8083198969479,-900.8083198969479,-900.8083198969479,-900.8083198969479,0.0,0.0,0.0,4331.147663342633
2025-09-12,5232.915771906154,4058.8808817269814,4482.941348031753,5231.965326691716,5234.004153327768,-954.0672271036237,-954.0672271036237,-954.0672271036237,-954.0672271036237,-954.0672271036237,-954.0672271036237,0.0,0.0,0.0,4278.84854480253
2025-09-13,5233.875560572728,4037.791471638967,4440.640292974153,5232.920367784539,5234.969990578865,-996.5607466361528,-996.5607466361528,-996.5607466361528,-996.5607466361528,-996.5607466361528,-996.5607466361528,0.0,0.0,0.0,4237.314813936576
2025-09-14,5234.835349239302,4005.907865653112,4417.550834974926,5233.87456130006,5235.93848065534,-1027.4805128141395,-1027.4805128141395,-1027.4805128141395,-1027.4805128141395,-1027.4805128141395,-1027.4805128141395,0.0,0.0,0.0,4207.354836425162
2025-09-15,5235.795137905874,3989.7141678140006,4417.347061688858,5234.826685081994,5236.904120036454,-1046.2182390244704,-1046.2182390244704,-1046.2182390244704,-1046.2182390244704,-1046.2182390244704,-1046.2182390244704,0.0,0.0,0.0,4189.576898881403
2025-09-16,5236.754926572448,3983.1699770280898,4392.03039036805,5235.778808863929,5237.866812698061,-1052.3675857591975,-1052.3675857591975,-1052.3675857591975,-1052.3675857591975,-1052.3675857591975,-1052.3675857591975,0.0,0.0,0.0,4184.387340813251
2025-09-17,5237.714715239021,3985.1352143224876,4404.4341722807,5236.730932645863,5238.832338315022,-1045.7222588353707,-1045.7222588353707,-1045.7222588353707,-1045.7222588353707,-1045.7222588353707,-1045.7222588353707,0.0,0.0,0.0,4191.99245640365
2025-09-18,5238.674503905594,3996.3481950840446,4433.396676043858,5237.683190423813,5239.797863931985,-1026.2707258154874,-1026.2707258154874,-1026.2707258154874,-1026.2707258154874,-1026.2707258154874,-1026.2707258154874,0.0,0.0,0.0,4212.403778090107
2025-09-19,5239.634292572167,4030.479371319466,4460.078712769758,5238.635476101498,5240.764671541588,-994.1879907816342,-994.1879907816342,-994.1879907816342,-994.1879907816342,-994.1879907816342,-994.1879907816342,0.0,0.0,0.0,4245.446301790533
2025-09-20,5240.59408123874,4090.233757602824,4496.121062659834,5239.587761779181,5241.732431841058,-949.8249009671746,-949.8249009671746,-949.8249009671746,-949.8249009671746,-949.8249009671746,-949.8249009671746,0.0,0.0,0.0,4290.769180271565
2025-09-21,5241.553869905315,4129.896968900066,4565.466099764216,5240.540047456866,5242.705387840484,-893.6954734539557,-893.6954734539557,-893.6954734539557,-893.6954734539557,-893.6954734539557,-893.6954734539557,0.0,0.0,0.0,4347.858396451359
2025-09-22,5242.5136585718865,4207.9559035424645,4629.837830215398,5241.4906204240915,5243.676402906171,-826.4627269556776,-826.4627269556776,-826.4627269556776,-826.4627269556776,-826.4627269556776,-826.4627269556776,0.0,0.0,0.0,4416.050931616209
2025-09-23,5243.473447238461,4283.272118455318,4710.41769763152,5242.444649714309,5244.64368769253,-748.9234840364818,-748.9234840364818,-748.9234840364818,-748.9234840364818,-748.9234840364818,-748.9234840364818,0.0,0.0,0.0,4494.549963201979
2025-09-24,5244.433235905034,4351.221031726948,4784.595473725203,5243.398836729055,5245.616141526248,-661.9925747737824,-661.9925747737824,-661.9925747737824,-661.9925747737824,-661.9925747737824,-661.9925747737824,0.0,0.0,0.0,4582.4406611312515
2025-09-25,5245.393024571607,4467.415873967336,4893.110353591619,5244.3545350248905,5246.590066725577,-566.6868262752723,-566.6868262752723,-566.6868262752723,-566.6868262752723,-566.6868262752723,-566.6868262752723,0.0,0.0,0.0,4678.706198296335
2025-09-26,5246.352813238181,4567.411224126176,4988.951243136366,5245.310174400556,5247.558143069562,-464.10916620775373,-464.10916620775373,-464.10916620775373,-464.10916620775373,-464.10916620775373,-464.10916620775373,0.0,0.0,0.0,4782.243647030427
2025-09-27,5247.312601904753,4676.928400192812,5098.93865728647,5246.265843236307,5248.523876729064,-355.43310553031927,-355.43310553031927,-355.43310553031927,-355.43310553031927,-355.43310553031927,-355.43310553031927,0.0,0.0,0.0,4891.879496374434
2025-09-28,5248.2723905713265,4797.223481612658,5210.036927191951,5247.217854360117,5249.497859548195,-241.8877989927936,-241.8877989927936,-241.8877989927936,-241.8877989927936,-241.8877989927936,-241.8877989927936,0.0,0.0,0.0,5006.384591578533
2025-09-29,5249.2321792379,4912.308748391816,5335.886763296034,5248.168575518578,5250.468469416098,-124.74381466981329,-124.74381466981329,-124.74381466981329,-124.74381466981329,-124.74381466981329,-124.74381466981329,0.0,0.0,0.0,5124.488364568087
2025-09-30,5250.191967904474,5046.262053984346,5457.347711871453,5249.122807476336,5251.435343559948,-5.299678845882729,-5.299678845882729,-5.299678845882729,-5.299678845882729,-5.299678845882729,-5.299678845882729,0.0,0.0,0.0,5244.892289058591
2025-10-01,5251.151756571047,5152.187736323373,5570.278636775946,5250.077156505153,5252.400986200076,115.13079733298233,115.13079733298233,115.13079733298233,115.13079733298233,115.13079733298233,115.13079733298233,0.0,0.0,0.0,5366.28255390403
2025-10-02,5252.11154523762,5273.317709933474,5705.487293721114,5251.031505533967,5253.366670227706,235.2304554359404,235.2304554359404,235.2304554359404,235.2304554359404,235.2304554359404,235.2304554359404,0.0,0.0,0.0,5487.3420006735605
2025-10-03,5253.071333904193,5401.596673618676,5818.535930476045,5251.985854562784,5254.333591438456,353.69008037893883,353.69008037893883,353.69008037893883,353.69008037893883,353.69008037893883,353.69008037893883,0.0,0.0,0.0,5606.761414283132
2025-10-04,5254.0311225707665,5521.141855997162,5930.632255368572,5252.940203591601,5255.304219922298,469.21916463558,469.21916463558,469.21916463558,469.21916463558,469.21916463558,469.21916463558,0.0,0.0,0.0,5723.250287206347
2025-10-05,5254.99091123734,5606.951900382356,6050.510651630793,5253.891770954691,5256.274252796751,580.5562859777356,580.5562859777356,580.5562859777356,580.5562859777356,580.5562859777356,580.5562859777356,0.0,0.0,0.0,5835.547197215075
2025-10-06,5255.950699903913,5727.568373861739,6140.212471380546,5254.844810207692,5257.243921430495,686.4792453415462,686.4792453415462,686.4792453415462,686.4792453415462,686.4792453415462,686.4792453415462,0.0,0.0,0.0,5942.42994524546
2025-10-07,5256.9104885704855,5833.568422941802,6252.786335866306,5255.799153116743,5258.21359006424,785.8151052483039,785.8151052483039,785.8151052483039,785.8151052483039,785.8151052483039,785.8151052483039,0.0,0.0,0.0,6042.725593818789
2025-10-08,5257.870277237059,5920.920557814874,6341.894361356111,5256.748521655433,5259.1821676843865,877.4502507896514,877.4502507896514,877.4502507896514,877.4502507896514,877.4502507896514,877.4502507896514,0.0,0.0,0.0,6135.32052802671
2025-10-09,5258.830065903633,6009.169804225374,6417.052050720867,5257.696783867292,5260.145278828155,960.3405656165515,960.3405656165515,960.3405656165515,960.3405656165515,960.3405656165515,960.3405656165515,0.0,0.0,0.0,6219.1706315201845
2025-10-10,5259.789854570206,6090.5371534315145,6488.1758743464625,5258.645459682883,5261.108359645577,1033.5217761325785,1033.5217761325785,1033.5217761325785,1033.5217761325785,1033.5217761325785,1033.5217761325785,0.0,0.0,0.0,6293.311630702785
2025-10-11,5260.74964323678,6133.687670954703,6571.468603705235,5259.597636264341,5262.071440463,1096.1199702106146,1096.1199702106146,1096.1199702106146,1096.1199702106146,1096.1199702106146,1096.1199702106146,0.0,0.0,0.0,6356.869613447394
2025-10-12,5261.709431903352,6201.520944307112,6625.317117720895,5260.5600365559985,5263.034521280421,1147.3622444883217,1147.3622444883217,1147.3622444883217,1147.3622444883217,1147.3622444883217,1147.3622444883217,0.0,0.0,0.0,6409.0716763916735
2025-10-13,5262.6692205699255,6230.743217110871,6665.792955292169,5261.517241680604,5263.997602097844,1186.5873792078503,1186.5873792078503,1186.5873792078503,1186.5873792078503,1186.5873792078503,1186.5873792078503,0.0,0.0,0.0,6449.256599777776
2025-10-14,5263.629009236499,6262.716713786229,6700.493263533526,5262.468150827287,5264.960682915266,1213.2563843323771,1213.2563843323771,1213.2563843323771,1213.2563843323771,1213.2563843323771,1213.2563843323771,0.0,0.0,0.0,6476.885393568876
2025-10-15,5264.588797903072,6277.855184761678,6724.1920998925325,5263.419352954099,5265.923763732688,1226.9627080719624,1226.9627080719624,1226.9627080719624,1226.9627080719624,1226.9627080719624,1226.9627080719624,0.0,0.0,0.0,6491.551505975034
2025-10-16,5265.5485865696455,6271.950215174841,6695.609661959864,5264.366768119241,5266.88684455011,1227.441851624807,1227.441851624807,1227.441851624807,1227.441851624807,1227.441851624807,1227.441851624807,0.0,0.0,0.0,6492.9904381944525
2025-10-17,5266.50837523622,6281.180785138847,6685.397590516639,5265.307806737193,5267.849925367533,1214.58009444399,1214.58009444399,1214.58009444399,1214.58009444399,1214.58009444399,1214.58009444399,0.0,0.0,0.0,6481.0884696802095
2025-10-18,5267.468163902793,6254.720563221735,6666.458069678685,5266.259165939285,5268.812931418513,1188.4220049218454,1188.4220049218454,1188.4220049218454,1188.4220049218454,1188.4220049218454,1188.4220049218454,0.0,0.0,0.0,6455.890168824639
2025-10-19,5268.4279525693655,6211.38227252614,6650.554995141018,5267.216646147925,5269.775871396852,1149.1763939718721,1149.1763939718721,1149.1763939718721,1149.1763939718721,1149.1763939718721,1149.1763939718721,0.0,0.0,0.0,6417.604346541238
2025-10-20,5269.387741235939,6154.5546975285215,6576.090358878076,5268.174126356567,5270.739526766663,1097.2203650432236,1097.2203650432236,1097.2203650432236,1097.2203650432236,1097.2203650432236,1097.2203650432236,0.0,0.0,0.0,6366.608106279163
2025-10-21,5270.347529902512,6096.737528176367,6511.940710427693,5269.1277350867185,5271.7029800944365,1033.101124673651,1033.101124673651,1033.101124673651,1033.101124673651,1033.101124673651,1033.101124673651,0.0,0.0,0.0,6303.448654576163
2025-10-22,5271.3073185690855,6023.323320405361,6417.051111281392,5270.079219731277,5272.66643342221,957.5352431862217,957.5352431862217,957.5352431862217,957.5352431862217,957.5352431862217,957.5352431862217,0.0,0.0,0.0,6228.8425617553075
2025-10-23,5272.267107235659,5929.183937316207,6359.202154232893,5271.030704375835,5273.629886749983,871.4050954882838,871.4050954882838,871.4050954882838,871.4050954882838,871.4050954882838,871.4050954882838,0.0,0.0,0.0,6143.672202723943
2025-10-24,5273.226895902231,5834.784123674605,6271.1113991572565,5271.982189020393,5274.596005643763,775.752266486743,775.752266486743,775.752266486743,775.752266486743,775.752266486743,775.752266486743,0.0,0.0,0.0,6048.979162388974
2025-10-25,5274.186684568805,5731.617160101454,6151.078069194036,5272.9337046263345,5275.565775279949,671.7677731316228,671.7677731316228,671.7677731316228,671.7677731316228,671.7677731316228,671.7677731316228,0.0,0.0,0.0,5945.954457700427
2025-10-26,5275.146473235379,5639.195502177598,6058.178647253584,5273.888211498515,5276.536837626308,560.7790337984882,560.7790337984882,560.7790337984882,560.7790337984882,560.7790337984882,560.7790337984882,0.0,0.0,0.0,5835.925507033867
2025-10-27,5276.106261901952,5499.5628815878645,5918.357864022985,5274.842718370697,5277.507899972668,444.23360339673957,444.23360339673957,444.23360339673957,444.23360339673957,444.23360339673957,444.23360339673957,0.0,0.0,0.0,5720.339865298692
2025-10-28,5277.0660505685255,5382.525754134464,5813.193291368507,5275.793398875167,5278.475916794551,323.6797865997113,323.6797865997113,323.6797865997113,323.6797865997113,323.6797865997113,323.6797865997113,0.0,0.0,0.0,5600.745837168237
2025-10-29,5278.025839235098,5267.291976387375,5692.236176650727,5276.745431881037,5279.443054812558,200.74433895446114,200.74433895446114,200.74433895446114,200.74433895446114,200.74433895446114,200.74433895446114,0.0,0.0,0.0,5478.770178189559
2025-10-30,5278.985627901671,5131.687873335158,5547.719109550407,5277.700971038917,5280.410192830568,77.10756316754315,77.10756316754315,77.10756316754315,77.10756316754315,77.10756316754315,77.10756316754315,0.0,0.0,0.0,5356.093191069214
2025-10-31,5279.945416568245,5011.195234851002,5456.801284729147,5278.656883818982,5281.377330848576,-45.52379774817466,-45.52379774817466,-45.52379774817466,-45.52379774817466,-45.52379774817466,-45.52379774817466,0.0,0.0,0.0,5234.42161882007
2025-11-01,5280.905205234818,4903.460969007233,5330.489645830155,5279.612796599048,5282.344306179348,-165.44538087880238,-165.44538087880238,-165.44538087880238,-165.44538087880238,-165.44538087880238,-165.44538087880238,0.0,0.0,0.0,5115.459824356016
2025-11-02,5281.864993901391,4777.117407628673,5201.69998495958,5280.568709379114,5283.310735312128,-280.98516962514896,-280.98516962514896,-280.98516962514896,-280.98516962514896,-280.98516962514896,-280.98516962514896,0.0,0.0,0.0,5000.879824276242
2025-11-03,5282.824782567964,4678.805901987121,5099.940381720711,5281.524622159179,5284.277012602591,-390.5339725326544,-390.5339725326544,-390.5339725326544,-390.5339725326544,-390.5339725326544,-390.5339725326544,0.0,0.0,0.0,4892.290810035309
2025-11-04,5283.784571234538,4568.058540286411,5016.309065458458,5282.4805349392445,5285.242156008817,-492.5757315754479,-492.5757315754479,-492.5757315754479,-492.5757315754479,-492.5757315754479,-492.5757315754479,0.0,0.0,0.0,4791.20883965909
2025-11-05,5284.744359901111,4481.408163959402,4919.554297978455,5283.43644771931,5286.208845727569,-585.7169444996706,-585.7169444996706,-585.7169444996706,-585.7169444996706,-585.7169444996706,-585.7169444996706,0.0,0.0,0.0,4699.0274154014405
2025-11-06,5285.704148567685,4404.450872263189,4798.697639906318,5284.391969944795,5287.175623841784,-668.7144730974916,-668.7144730974916,-668.7144730974916,-668.7144730974916,-668.7144730974916,-668.7144730974916,0.0,0.0,0.0,4616.989675470193
2025-11-07,5286.663937234258,4337.509779611386,4751.995414769975,5285.347042649878,5288.142401956,-740.5010173007099,-740.5010173007099,-740.5010173007099,-740.5010173007099,-740.5010173007099,-740.5010173007099,0.0,0.0,0.0,4546.1629199335475
2025-11-08,5287.62372590083,4282.640961809701,4709.598633578005,5286.302289351497,5289.109180070214,-800.2075642937574,-800.2075642937574,-800.2075642937574,-800.2075642937574,-800.2075642937574,-800.2075642937574,0.0,0.0,0.0,4487.416161607073
2025-11-09,5288.583514567404,4234.956532467181,4661.42359504257,5287.258866492159,5290.075739241587,-847.1821723723726,-847.1821723723726,-847.1821723723726,-847.1821723723726,-847.1821723723726,-847.1821723723726,0.0,0.0,0.0,4441.401342195031
2025-11-10,5289.543303233977,4213.905280024979,4607.3985513191465,5288.212788293596,5291.044517157322,-881.0045202741143,-881.0045202741143,-881.0045202741143,-881.0045202741143,-881.0045202741143,-881.0045202741143,0.0,0.0,0.0,4408.538782959863
2025-11-11,5290.50309190055,4161.919860920504,4600.72831785947,5289.164285170375,5292.011472820764,-901.4957426917465,-901.4957426917465,-901.4957426917465,-901.4957426917465,-901.4957426917465,-901.4957426917465,0.0,0.0,0.0,4389.007349208804
2025-11-12,5291.462880567125,4165.6227608135705,4583.923343275249,5290.115449498992,5292.980653595666,-908.7231796654752,-908.7231796654752,-908.7231796654752,-908.7231796654752,-908.7231796654752,-908.7231796654752,0.0,0.0,0.0,4382.7397009016495
2025-11-13,5292.422669233697,4184.3553626175035,4606.461987834618,5291.064040933991,5293.946447630262,-902.999788775573,-902.999788775573,-902.999788775573,-902.999788775573,-902.999788775573,-902.999788775573,0.0,0.0,0.0,4389.4228804581235
2025-11-14,5293.382457900271,4198.40456821862,4607.532495716838,5292.007325410793,5294.911418324826,-884.8781014408032,-884.8781014408032,-884.8781014408032,-884.8781014408032,-884.8781014408032,-884.8781014408032,0.0,0.0,0.0,4408.504356459468
2025-11-15,5294.342246566844,4230.295668542689,4645.0274634954385,5292.951519763862,5295.885318501441,-855.1387444796549,-855.1387444796549,-855.1387444796549,-855.1387444796549,-855.1387444796549,-855.1387444796549,0.0,0.0,0.0,4439.203502087189
2025-11-16,5295.302035233417,4254.029988739148,4701.737504155786,5293.9002567507105,5296.855543799133,-814.7736915585222,-814.7736915585222,-814.7736915585222,-814.7736915585222,-814.7736915585222,-814.7736915585222,0.0,0.0,0.0,4480.528343674895
2025-11-17,5296.26182389999,4312.82784349963,4749.817639369562,5294.856440060952,5297.824573827157,-764.9645520375186,-764.9645520375186,-764.9645520375186,-764.9645520375186,-764.9645520375186,-764.9645520375186,0.0,0.0,0.0,4531.2972718624715
2025-11-18,5297.221612566564,4376.721654366099,4786.396565123791,5295.807497084985,5298.793435131874,-707.0563428353358,-707.0563428353358,-707.0563428353358,-707.0563428353358,-707.0563428353358,-707.0563428353358,0.0,0.0,0.0,4590.165269731227
2025-11-19,5298.181401233138,4447.050209982519,4851.842948900673,5296.755331218415,5299.761508556742,-642.5273180934266,-642.5273180934266,-642.5273180934266,-642.5273180934266,-642.5273180934266,-642.5273180934266,0.0,0.0,0.0,4655.6540831397115
2025-11-20,5299.141189899709,4520.924938065815,4935.40947272189,5297.702949558407,5300.729581981609,-572.9555476169543,-572.9555476169543,-572.9555476169543,-572.9555476169543,-572.9555476169543,-572.9555476169543,0.0,0.0,0.0,4726.185642282755
2025-11-21,5300.100978566284,4598.055058847943,5018.022408542915,5298.6505678983995,5301.697655406478,-499.98303461190096,-499.98303461190096,-499.98303461190096,-499.98303461190096,-499.98303461190096,-499.98303461190096,0.0,0.0,0.0,4800.117943954383
2025-11-22,5301.060767232857,4668.081321662142,5083.014558638904,5299.598186238392,5302.665728831346,-425.2782428473791,-425.2782428473791,-425.2782428473791,-425.2782428473791,-425.2782428473791,-425.2782428473791,0.0,0.0,0.0,4875.782524385478
2025-11-23,5302.02055589943,4721.5600519189165,5149.207001562269,5300.546214019658,5303.633802256215,-350.497960310354,-350.497960310354,-350.497960310354,-350.497960310354,-350.497960310354,-350.497960310354,0.0,0.0,0.0,4951.522595589076
2025-11-24,5302.980344566004,4814.300228639209,5236.842934507957,5301.495614107196,5304.604509220459,-277.2494585544317,-277.2494585544317,-277.2494585544317,-277.2494585544317,-277.2494585544317,-277.2494585544317,0.0,0.0,0.0,5025.730886011572
2025-11-25,5303.940133232576,4881.668792430706,5304.358851079243,5302.4450141947345,5305.56994910595,-207.05391286261747,-207.05391286261747,-207.05391286261747,-207.05391286261747,-207.05391286261747,-207.05391286261747,0.0,0.0,0.0,5096.886220369958
2025-11-26,5304.899921899149,4954.105818679954,5368.093673533869,5303.394414282274,5306.537953483525,-141.31202738281848,-141.31202738281848,-141.31202738281848,-141.31202738281848,-141.31202738281848,-141.31202738281848,0.0,0.0,0.0,5163.587894516331
2025-11-27,5305.859710565723,5012.614843074396,5447.156642312842,5304.344562405882,5307.505888813804,-81.27276167619767,-81.27276167619767,-81.27276167619767,-81.27276167619767,-81.27276167619767,-81.27276167619767,0.0,0.0,0.0,5224.586948889525
2025-11-28,5306.819499232297,5072.391164694311,5485.240913925026,5305.303707978494,5308.475168953474,-28.005981554364052,-28.005981554364052,-28.005981554364052,-28.005981554364052,-28.005981554364052,-28.005981554364052,0.0,0.0,0.0,5278.813517677933
2025-11-29,5307.77928789887,5140.76163252838,5540.458822309778,5306.255874707502,5309.444856970714,17.620240594992914,17.620240594992914,17.620240594992914,17.620240594992914,17.620240594992914,17.620240594992914,0.0,0.0,0.0,5325.399528493863
2025-11-30,5308.739076565443,5159.101595663077,5575.365950756612,5307.215331410295,5310.414544987954,54.95707017171879,54.95707017171879,54.95707017171879,54.95707017171879,54.95707017171879,54.95707017171879,0.0,0.0,0.0,5363.696146737161
2025-12-01,5309.698865232016,5193.794649153863,5618.792990700354,5308.169341954536,5311.384233005194,83.5866314939063,83.5866314939063,83.5866314939063,83.5866314939063,83.5866314939063,83.5866314939063,0.0,0.0,0.0,5393.285496725923
2025-12-02,5310.658653898589,5197.164565610133,5648.200261886861,5309.121611138676,5312.35578156951,103.32769052532122,103.32769052532122,103.32769052532122,103.32769052532122,103.32769052532122,103.32769052532122,0.0,0.0,0.0,5413.986344423911
2025-12-03,5311.618442565163,5216.51598755617,5651.144212364253,5310.070454182571,5313.33127742391,114.23514734903245,114.23514734903245,114.23514734903245,114.23514734903245,114.23514734903245,114.23514734903245,0.0,0.0,0.0,5425.853589914195
2025-12-04,5312.578231231736,5221.867373260311,5620.612433577205,5311.019297226466,5314.301495212589,116.5933558757671,116.5933558757671,116.5933558757671,116.5933558757671,116.5933558757671,116.5933558757671,0.0,0.0,0.0,5429.171587107503
2025-12-05,5313.538019898308,5211.42087298546,5632.128093182784,5311.96814027036,5315.271713001265,110.90345877731593,110.90345877731593,110.90345877731593,110.90345877731593,110.90345877731593,110.90345877731593,0.0,0.0,0.0,5424.441478675624
2025-12-06,5314.497808564882,5201.007146406894,5644.557527744994,5312.916973744117,5316.2430844401815,97.86509236580356,97.86509236580356,97.86509236580356,97.86509236580356,97.86509236580356,97.86509236580356,0.0,0.0,0.0,5412.362900930685
2025-12-07,5315.457597231456,5176.93924508832,5606.15130015819,5313.8628143848655,5317.220093281794,78.35297421061692,78.35297421061692,78.35297421061692,78.35297421061692,78.35297421061692,78.35297421061692,0.0,0.0,0.0,5393.810571442073
2025-12-08,5316.417385898029,5154.600123477365,5575.475058769818,5314.811726780203,5318.196591556189,53.38903101226751,53.38903101226751,53.38903101226751,53.38903101226751,53.38903101226751,53.38903101226751,0.0,0.0,0.0,5369.806416910297
2025-12-09,5317.377174564603,5132.989600169039,5562.495182980322,5315.761628659969,5319.172267431575,24.110851273455403,24.110851273455403,24.110851273455403,24.110851273455403,24.110851273455403,24.110851273455403,0.0,0.0,0.0,5341.488025838058
2025-12-10,5318.336963231175,5099.46146320355,5512.770923244293,5316.711530539735,5320.147943306961,-8.26264725134489,-8.26264725134489,-8.26264725134489,-8.26264725134489,-8.26264725134489,-8.26264725134489,0.0,0.0,0.0,5310.07431597983
2025-12-11,5319.296751897748,5079.038547909162,5486.513580267633,5317.658596670348,5321.123619182347,-42.46736477362808,-42.46736477362808,-42.46736477362808,-42.46736477362808,-42.46736477362808,-42.46736477362808,0.0,0.0,0.0,5276.82938712412
2025-12-12,5320.256540564322,5018.914074037565,5446.163122852716,5318.608602526222,5322.095487939936,-77.23095768219888,-77.23095768219888,-77.23095768219888,-77.23095768219888,-77.23095768219888,-77.23095768219888,0.0,0.0,0.0,5243.025582882123
2025-12-13,5321.216329230895,4996.94912331785,5426.468232443006,5319.558176098605,5323.063009076094,-111.3095202057004,-111.3095202057004,-111.3095202057004,-111.3095202057004,-111.3095202057004,-111.3095202057004,0.0,0.0,0.0,5209.906809025195
2025-12-14,5322.176117897468,4967.430477998806,5382.550927788951,5320.508215712708,5324.042421997528,-143.52296831388946,-143.52296831388946,-143.52296831388946,-143.52296831388946,-143.52296831388946,-143.52296831388946,0.0,0.0,0.0,5178.653149583579
2025-12-15,5323.135906564041,4932.469232383445,5370.739131556396,5321.460078442691,5325.012916035488,-172.78812124364345,-172.78812124364345,-172.78812124364345,-172.78812124364345,-172.78812124364345,-172.78812124364345,0.0,0.0,0.0,5150.347785320398
2025-12-16,5324.095695230616,4929.658950492773,5325.6022547542425,5322.410065030244,5325.978437666399,-198.14854206749808,-198.14854206749808,-198.14854206749808,-198.14854206749808,-198.14854206749808,-198.14854206749808,0.0,0.0,0.0,5125.947153163118
2025-12-17,5325.055483897188,4897.948125334531,5326.187305329317,5323.359262523794,5326.943591910016,-218.80029245269918,-218.80029245269918,-218.80029245269918,-218.80029245269918,-218.80029245269918,-218.80029245269918,0.0,0.0,0.0,5106.255191444489
2025-12-18,5326.015272563762,4884.066941002592,5314.563355460622,5324.303191964762,5327.908746153632,-234.11287567127007,-234.11287567127007,-234.11287567127007,-234.11287567127007,-234.11287567127007,-234.11287567127007,0.0,0.0,0.0,5091.902396892492
2025-12-19,5326.975061230335,4875.3452101137655,5294.548694109086,5325.25075356785,5328.87390039725,-243.644782634628,-243.644782634628,-243.644782634628,-243.644782634628,-243.644782634628,-243.644782634628,0.0,0.0,0.0,5083.330278595707
2025-12-20,5327.934849896908,4871.08189025361,5311.600327896215,5326.20068453326,5329.83753950463,-247.1532142748413,-247.1532142748413,-247.1532142748413,-247.1532142748413,-247.1532142748413,-247.1532142748413,0.0,0.0,0.0,5080.781635622067
2025-12-21,5328.894638563482,4864.232049875972,5309.499922874657,5327.153773292525,5330.800208072232,-244.5977253648102,-244.5977253648102,-244.5977253648102,-244.5977253648102,-244.5977253648102,-244.5977253648102,0.0,0.0,0.0,5084.296913198672
2025-12-22,5329.854427230054,4870.154285584416,5315.318251946253,5328.1025976544315,5331.762876639834,-236.13771489098065,-236.13771489098065,-236.13771489098065,-236.13771489098065,-236.13771489098065,-236.13771489098065,0.0,0.0,0.0,5093.716712339074
2025-12-23,5330.8142158966275,4895.730555872289,5321.459332638288,5329.05142201634,5332.7274424925845,-222.12387100891556,-222.12387100891556,-222.12387100891556,-222.12387100891556,-222.12387100891556,-222.12387100891556,0.0,0.0,0.0,5108.690344887712
2025-12-24,5331.774004563202,4924.245640630879,5349.249936555882,5330.000246378249,5333.699826874153,-203.08385903680437,-203.08385903680437,-203.08385903680437,-203.08385903680437,-203.08385903680437,-203.08385903680437,0.0,0.0,0.0,5128.690145526398
2025-12-25,5332.733793229775,4927.480902474431,5351.658014905702,5330.949070740157,5334.6677198449415,-179.70271344711452,-179.70271344711452,-179.70271344711452,-179.70271344711452,-179.70271344711452,-179.70271344711452,0.0,0.0,0.0,5153.0310797826605
2025-12-26,5333.693581896348,4985.095005976654,5383.971468517622,5331.897895102066,5335.634477730204,-152.7985541802505,-152.7985541802505,-152.7985541802505,-152.7985541802505,-152.7985541802505,-152.7985541802505,0.0,0.0,0.0,5180.8950277160975
2025-12-27,5334.653370562921,5002.178696803635,5424.675597137473,5332.846719463974,5336.610934848254,-123.29438898111269,-123.29438898111269,-123.29438898111269,-123.29438898111269,-123.29438898111269,-123.29438898111269,0.0,0.0,0.0,5211.358981581808
2025-12-28,5335.613159229494,5044.83542590648,5451.404273313859,5333.795543825883,5337.5953234942235,-92.18688246629017,-92.18688246629017,-92.18688246629017,-92.18688246629017,-92.18688246629017,-92.18688246629017,0.0,0.0,0.0,5243.426276763204
2025-12-29,5336.5729478960675,5064.799664162142,5486.172407409412,5334.744368187791,5338.564727173048,-60.51306554676347,-60.51306554676347,-60.51306554676347,-60.51306554676347,-60.51306554676347,-60.51306554676347,0.0,0.0,0.0,5276.059882349304
2025-12-30,5337.532736562641,5098.181986454512,5525.573574778868,5335.6931925497,5339.532985406408,-29.31602267519107,-29.31602267519107,-29.31602267519107,-29.31602267519107,-29.31602267519107,-29.31602267519107,0.0,0.0,0.0,5308.21671388745
